subject,run,consigne,condition,clean_psnr_img,clean_ssim_img,clean_ssim_grad,intra_psnr_img,intra_ssim_img,intra_ssim_grad
sub-12,run-02,nodding,jdac,17.856739233808575,0.6632009848023569,0.51930904131489,18.64745193856473,0.713962841397083,0.5678423228470992
sub-12,run-02,nodding,jdac_antiartonly,17.506239505786617,0.6518661702616322,0.5195389332219752,17.324420516393626,0.6537229971569188,0.5188054866317664
sub-12,run-02,nodding,jdac_nodenoise,17.327951197683895,0.6435135251678292,0.5098450769356688,16.72549677583251,0.6300650764441469,0.5101849291803231
sub-12,run-03,shaking,preproc,15.237012700046876,0.5711008759932718,0.4891382413145408,15.237012700046876,0.5711008759932718,0.4891382413145408
sub-12,run-03,shaking,jdac,16.603488970714363,0.6008438908884878,0.49651502248987844,17.04197958802203,0.6382792325129603,0.541196316203248
sub-12,run-03,shaking,jdac_antiartonly,16.041651045817783,0.5886184261052145,0.49734562474938804,15.777251707678797,0.5909559157896506,0.49229266685855294
sub-12,run-03,shaking,jdac_nodenoise,16.53311999175698,0.5930895132806534,0.4890989167185929,16.074562653236757,0.5854333179185378,0.47670019216117626
sub-13,run-02,nodding,preproc,17.560444347842427,0.7045279237976508,0.6077685321937575,17.560444347842427,0.7045279237976508,0.6077685321937575
sub-13,run-02,nodding,jdac,19.000135403525647,0.7361083614412387,0.6208718157649411,19.76474058500548,0.7730441852971599,0.6780980709478687
sub-13,run-02,nodding,jdac_antiartonly,18.47515247503194,0.724961077671985,0.6248885469697373,18.29882418934349,0.726842977167909,0.6225994170041228
sub-13,run-02,nodding,jdac_nodenoise,18.566078927950237,0.7228242578369204,0.6089694142212566,17.97073431917044,0.7130953835983664,0.6107323211490653
sub-13,run-03,shaking,preproc,12.806783179450631,0.38682251926509914,0.3805993954298209,12.806783179450631,0.38682251926509914,0.3805993954298209
sub-13,run-03,shaking,jdac,12.913434072549483,0.39609338949461476,0.37872639692238186,13.024064684907747,0.40826493233272054,0.39180982813987436
sub-13,run-03,shaking,jdac_antiartonly,12.849997488279106,0.3944865931073892,0.3777261014770371,12.748703356248187,0.3965261465110867,0.3728485168786089
sub-13,run-03,shaking,jdac_nodenoise,12.94459964091386,0.3988736879165436,0.3670743735498974,12.804214658369615,0.39671886956854474,0.3552903609180613
